ch,photo_diode,R,G,B,IR,id
ch5,0.07169892473118279,0.21409747373350405,0.3730365514046161,0.41286597486187987,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.07169892473118279,0.21409747373350405,0.3730365514046161,0.41286597486187987,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.07169892473118279,0.21409747373350405,0.3730365514046161,0.41286597486187987,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.07169892473118279,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.07169892473118279,0.21409747373350405,0.3730365514046161,0.41286597486187987,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21288417733273196,0.372494248473524,0.414621574193744,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21288417733273196,0.372494248473524,0.414621574193744,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21409747373350405,0.3730365514046161,0.41286597486187987,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21383158374489875,0.37381518415210224,0.41235323210299907,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21359355652243062,0.37215854226544126,0.4142479012121281,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.21409747373350405,0.3730365514046161,0.41286597486187987,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.21288417733273196,0.372494248473524,0.414621574193744,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.21288417733273196,0.372494248473524,0.414621574193744,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.21409747373350405,0.3730365514046161,0.41286597486187987,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.21359355652243062,0.37215854226544126,0.4142479012121281,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.21359355652243062,0.37215854226544126,0.4142479012121281,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.21359355652243062,0.37215854226544126,0.4142479012121281,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.213386875071678,0.37337384421814046,0.41323928071018157,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.21359355652243062,0.37215854226544126,0.4142479012121281,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.21383158374489875,0.37381518415210224,0.41235323210299907,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21288417733273196,0.372494248473524,0.414621574193744,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21409747373350405,0.3730365514046161,0.41286597486187987,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21359355652243062,0.37215854226544126,0.4142479012121281,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.2126201780213241,0.37327242319925075,0.41410739877942515,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21312162826623868,0.3741527608500562,0.41272561088370513,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21409747373350405,0.3730365514046161,0.41286597486187987,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21359355652243062,0.37215854226544126,0.4142479012121281,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21359355652243062,0.37215854226544126,0.4142479012121281,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21359355652243062,0.37215854226544126,0.4142479012121281,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21332891592784803,0.3729364324760995,0.4137346515960525,1.4666666666666666,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.21332891592784803,0.3729364324760995,0.4137346515960525,1.4333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
