ch,photo_diode,R,G,B,IR,id
ch5,0.0879941348973607,0.2562231854664934,0.3456300052422133,0.39814680929129326,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.25762855628202863,0.34403251457854744,0.3983389291394239,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08473509286412512,0.2571748306222067,0.34518777967974507,0.3976373896980482,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08473509286412512,0.2562231854664934,0.3456300052422133,0.39814680929129326,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08473509286412512,0.2571748306222067,0.34518777967974507,0.3976373896980482,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08473509286412512,0.25762855628202863,0.34403251457854744,0.3983389291394239,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08473509286412512,0.25762855628202863,0.34403251457854744,0.3983389291394239,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08473509286412512,0.2562231854664934,0.3456300052422133,0.39814680929129326,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08147605083088955,0.25762855628202863,0.34403251457854744,0.3983389291394239,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08147605083088955,0.25762855628202863,0.34403251457854744,0.3983389291394239,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08147605083088955,0.25762855628202863,0.34403251457854744,0.3983389291394239,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08147605083088955,0.2571748306222067,0.34518777967974507,0.3976373896980482,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08147605083088955,0.2571748306222067,0.34518777967974507,0.3976373896980482,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08147605083088955,0.2562231854664934,0.3456300052422133,0.39814680929129326,1.1333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.08147605083088955,0.2571748306222067,0.34518777967974507,0.3976373896980482,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.07821700879765396,0.2562231854664934,0.3456300052422133,0.39814680929129326,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.07821700879765396,0.25667581231524883,0.34447403870425897,0.39885014898049215,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.07821700879765396,0.2562231854664934,0.3456300052422133,0.39814680929129326,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.07821700879765396,0.2562231854664934,0.3456300052422133,0.39814680929129326,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
