ch,photo_diode,R,G,B,IR,id
ch5,0.07169892473118279,0.25586921883348923,0.3451875694991568,0.398943211667354,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.07169892473118279,0.2576708234595629,0.34589719335582203,0.39643198318461514,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.2568152790026961,0.344748710875547,0.39843601012175706,1.2,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.25586921883348923,0.3451875694991568,0.398943211667354,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.2572191920047826,0.3470436693059286,0.39573713868928884,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.25636663906194423,0.3458933931571928,0.39773996778086296,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.25636663906194423,0.3458933931571928,0.39773996778086296,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06843988269794721,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.25586921883348923,0.3451875694991568,0.398943211667354,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.25586921883348923,0.3451875694991568,0.398943211667354,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.25636663906194423,0.3458933931571928,0.39773996778086296,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.2576708234595629,0.34589719335582203,0.39643198318461514,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.2576708234595629,0.34589719335582203,0.39643198318461514,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.2576708234595629,0.34589719335582203,0.39643198318461514,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.25542166358855745,0.34633293875870774,0.39824539765273487,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.2572191920047826,0.3470436693059286,0.39573713868928884,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.2568152790026961,0.344748710875547,0.39843601012175706,1.2,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.2581638182585818,0.34660231896715776,0.3952338627742605,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.2568152790026961,0.344748710875547,0.39843601012175706,1.2,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06518084066471164,0.2568152790026961,0.344748710875547,0.39843601012175706,1.2,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.25636663906194423,0.3458933931571928,0.39773996778086296,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.2568152790026961,0.344748710875547,0.39843601012175706,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.2581638182585818,0.34660231896715776,0.3952338627742605,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.2568152790026961,0.344748710875547,0.39843601012175706,1.2,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.2581638182585818,0.34660231896715776,0.3952338627742605,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.25636663906194423,0.3458933931571928,0.39773996778086296,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.25586921883348923,0.3451875694991568,0.398943211667354,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.25631834526302927,0.3440381793135375,0.39964347542343326,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.06192179863147605,0.25667581231524883,0.34447403870425897,0.39885014898049215,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.05866275659824047,0.2571748306222067,0.34518777967974507,0.3976373896980482,1.1333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.05866275659824047,0.25631834526302927,0.3440381793135375,0.39964347542343326,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.05866275659824047,0.2576708234595629,0.34589719335582203,0.39643198318461514,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.05866275659824047,0.2576708234595629,0.34589719335582203,0.39643198318461514,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.05866275659824047,0.2568152790026961,0.344748710875547,0.39843601012175706,1.2,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.05866275659824047,0.2576708234595629,0.34589719335582203,0.39643198318461514,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
